article_id,n_events,n_nodes,n_edges,dominant_type,has_risk,has_subdomain,cluster_id,cluster_label,is_noise,context_120
6997537cbf23573ae1689bb3,3,7,6,Event,0,0,124,jeudi | annoncé | vendredi,False,"Des dirigeants, dont Sam Altman d’OpenAI, ont exprimé des inquiétudes sur la hausse des capacités des intelligences arti"
6997537cbf23573ae1689bb4,8,26,23,Event,0,0,0,président | mercredi | trump,False,"Le président français s’exprimait depuis l’Inde, en marge d’une visite officielle cinq jour après le décès du militant n"
699755f2bf23573ae1689bb5,10,31,28,Event,0,0,100,donald | trump | jeudi,False,"En 2020, l’artiste américain Titus Kaphar faisait la une du Time avec une œuvre poignante en hommage à George Floyd, tué"
699755f2bf23573ae1689bb6,6,21,19,Event,1,0,0,président | mercredi | trump,False,"Kirill Dmetriev, qui négocie pour Vladimir Poutine d’éventuelles accords économiques avec les États-Unis, a promis un pa"
6997584abf23573ae1689bb7,4,11,8,Event,0,0,128,président | 1950 | chanteur,False,"Le président russe est présenté comme l’héritier d’une école soviétique alliant pression psychologique, connaissance fin"
6997584abf23573ae1689bb8,4,7,3,Event,1,0,129,français | euros | européen,False,"La banque américaine écope d’une sanction de 12,2 millions d’euros, pour avoir fourni des données erronées sur ses besoi"
69975aa2bf23573ae1689bb9,7,16,9,Event,0,0,35,américaine | français | lieu,False,"Le British Museum est accusé d'avoir retiré le terme ""Palestine"" de ses expositions sous la pression d'un groupe pro-isr"
69975cfabf23573ae1689bbb,5,16,13,Event,0,1,88,énergétique | terme | lent,False,"La compagnie franco-néerlandaise, qui enregistre 1,75milliard d’euros de bénéfice net en2025, profite en particulier de "
69975cfabf23573ae1689bbc,4,10,7,Event,1,0,31,samedi | 15 | trump,False,"Deux ans de prison ferme ont été requis, jeudi 19 février par le parquet marocain, contre chacun des 18 supporters sénég"
69975cfabf23573ae1689bba,4,11,10,Event,0,0,15,français | américain | jeux,False,"l’émission Paris Dernière , ex-styliste pour la griffe Kenzo, fondatrice du label Ardisong, elle se définissait comme so"
699761aabf23573ae1689bbd,14,32,27,Event,0,0,100,donald | trump | jeudi,False,"L'ex-prince Andrew a été arrêté et placé en garde à vue jeudi, à la suite d'allégations de ""faute dans l'exercice de fon"
69976402bf23573ae1689bbf,4,9,7,Event,0,0,114,mort | jeudi | règles,False,"Le vertige, la culpabilité, le désir comment avez-vous vécu votre infidélité Partagez cette expérience avec nous."
69976b0bbf23573ae1689bc0,6,17,13,Event,0,0,-1,non-clustere,True,"Accusé d’avoir pénétré une femme dans son sommeil en2021, l’auteur de la chanson La Kiffance a été jugé co"
6997746bbf23573ae1689bc1,6,14,11,Event,0,0,130,français | semaine | france,False,"Entretien avec la réalisatrice, qui consacre un troisième livre à l’assassinat islamiste de Samuel Paty, en20"
6997746bbf23573ae1689bc2,4,9,8,Event,0,0,55,conflit | réalisé | dure,False,"Selon un courriel daté du 24décembre2010 et adressé à Jeffrey Epstein, Andrew Mountbatten-Windsor a transmis un rapport "
699776c3bf23573ae1689bc3,4,10,7,Event,0,1,-1,non-clustere,True,L’article du projet de loi de finances pour 2026 qui exclut du bénéfice de l’aide personnalisée au logement ces étudiant
6997791cbf23573ae1689bc5,10,25,18,Event,0,1,36,bonne | monde | chaque,False,4 associations et la ville de Paris ont attaqué TotalÉnergies en vertu de la loi sur le devoir de vigilance pour son rôl
6997791bbf23573ae1689bc4,8,19,15,Event,1,0,-1,non-clustere,True,"Le recrutement d’une nouvelle force de police à Gaza, appelée à prendre le relais sécuritaire du Hamas, a été lanc"
69978024bf23573ae1689bc6,6,15,11,Event,1,0,9,justice | détenus | sénégalais,False,La justice marocaine a condamné jeudi à des peines allant de trois mois à un an de prison les 18 supporters sénégalais d
6997827cbf23573ae1689bc7,7,15,11,Event,0,0,124,jeudi | annoncé | vendredi,False,"Nabil Boukhoubza, alias Naps, a été condamné jeudi à sept ans de prison, avec mandat de dépôt, pour avoir violé une femm"
6997827cbf23573ae1689bc8,5,11,6,Event,0,0,-1,non-clustere,True,"Le magazine féminin Elle, qui a fêté ses 80 ans fin 2025, lance ce mois mars une édition dans cinq pays d'Afrique franco"
6997872cbf23573ae1689bc9,4,15,12,Event,1,0,140,américain | droits | douane,False,"En2023, le premier ministre, Donald Tusk, de centre droit, avait promis de revenir sur les réformes du parti nationalist"
69978e35bf23573ae1689bca,8,21,19,Event,0,0,14,ans | olympiques | jeux,False,"En ski alpinisme, Emily Harrop et Thibault Anselmet ont respectivement ramené la 18e et 19e médaille de la délégation fr"
69978e35bf23573ae1689bcb,5,16,12,Event,0,0,-1,non-clustere,True,"Brad Pitt qui se bat contre Tom Cruise, Jack Dawson qui survit au naufrage du Titanic ces scènes de cinéma ultraréaliste"
6997908dbf23573ae1689bcc,8,22,18,Event,1,1,-1,non-clustere,True,"Dans l’établissement francilien, mis en cause pour des pratiques d’enfermement non conforme de patients mineurs, l’agenc"
699792e5bf23573ae1689bcd,4,11,10,Event,0,1,-1,non-clustere,True,Le parquet estime que Jacques-Elie Favrot a joué un rôle de leader dans l’enchaînement des violences qui ont provoqué
699792e5bf23573ae1689bce,2,9,7,Event,1,1,127,soit | volontaires | policiers,False,"Plusieurs élus se sont coordonnés, jeudi, pour visiter à l’improviste les quartiers pour mineurs de prisons françaises. "
699792e5bf23573ae1689bcf,4,9,5,Event,1,0,-1,non-clustere,True,Les Irlandais s’élèvent contre les dérives de l’Amérique de Trump avec leur protest song figuant sur leur nouvel EP six 
699799eebf23573ae1689bd0,5,14,9,Event,0,0,-1,non-clustere,True,"Plus d’un millier de personnes, dont de nombreux élus et ministres, sont venues jeudi soir témoigner leur solidarité à l"
69979c46bf23573ae1689bd1,10,20,17,Event,0,0,0,président | mercredi | trump,False,"Kim Jong-un a inauguré le neuvième congrès du parti des travailleurs de Corée du Nord, saluant un ""tournant historique d"
6997a0f6bf23573ae1689bd2,5,14,13,Event,0,0,103,jeudi | roi | windsor,False,"Andrew Mountbatten-Windsor, frère du roi Charles III et prince déchu, a été arrêté ce jeudi par la police britannique po"
6997b3b7bf23573ae1689bd3,9,23,19,Event,1,1,0,président | mercredi | trump,False,"La grève générale contre la réforme de dérégulation du travail, voulue par leprésident argentin Javier Milei, a été très"
6997c1c8bf23573ae1689bd5,3,8,7,Event,1,0,75,loire | vendée | sèvres,False,Le mouvement Jeunes des collines a publié une liste de plus de 60attaques en un mois dans 33villages palestinien
6997c1c7bf23573ae1689bd4,2,7,5,Event,0,0,41,février | dimanche | américaine,False,"Selon l’ONG Foro Penal, si le pouvoir à Caracas a, sous pression américaine, déjà fait libérer quelque 450 prisonniers p"
6997cb28bf23573ae1689bd6,4,12,11,Event,0,0,0,président | mercredi | trump,False,"L'Assemblée nationale vénézuélienne a approuvé jeudià l'unanimité un texte d'amnistie générale, qui doit être promulgué "
6997cd80bf23573ae1689bd8,4,12,9,Event,1,1,127,soit | volontaires | policiers,False,"Ancrés à gauche, ils se réunissent pour donner la parole à ceux, soit qui luttent sur le terrain, soit aus"
6997cd80bf23573ae1689bd7,5,15,18,Event,0,0,0,président | mercredi | trump,False,"Le plan pour Gaza, en partie financé par la FIFA, doit débuter dès que les conditions de sécurité le permettront et dure"
6997e767bf23573ae1689bdb,2,11,10,Event,0,0,0,président | mercredi | trump,False,"Le fils préféré de la défunte reine Elizabeth II a été interpellé jeudi 19février, probablement dans le cadre de l’affai"
6997e767bf23573ae1689bde,3,12,11,Event,1,1,0,président | mercredi | trump,False,ant . Le confort thermique est affaire de sensibilité personnelle et de norme sociale. Des familles montrent qu’on peut 
6997e767bf23573ae1689bdc,7,15,12,Event,0,1,23,exposé | français | ministre,False,"L’Art du faux s’est maintenu en tête des productions les plus regardées sur Netflix pendant plusieurs semaines, rappelan"
6997e767bf23573ae1689bdd,5,9,8,Event,0,1,97,ukraine | france | presse,False,L’arrestation d’Alican Uludag fait suite à la répression contre les voix critiques et à une intimidation des jour
6997e767bf23573ae1689bd9,9,20,17,Event,1,0,-1,non-clustere,True,"La marche prévue samedi à Lyon, si elle n’est pas interdite, pourrait être l’occasion pour les groupes d’ultr"
6997e767bf23573ae1689bda,3,11,9,Event,1,0,0,président | mercredi | trump,False,"Selon les dernières prévisions du site Vigicrues, le niveau de la Maine, qui scinde la préfecture du Maine-et-Loire en d"
6997e9bfbf23573ae1689bdf,4,8,5,Event,0,0,0,président | mercredi | trump,False,Si ce premier rapport identifie une série de manquements tant du côté de l’entreprise que de l’agence spatiale américain
6997f31fbf23573ae1689be0,1,4,3,Event,0,1,97,ukraine | france | presse,False,"Selon Mikhaïl Razvojaïev, seize drones ukrainiens ont été abattus pendant la nuit."
6997f577bf23573ae1689be1,6,15,12,Event,0,1,0,président | mercredi | trump,False,Alors qu’aucun nouveau cas de cette maladie n’a été identifié depuis le 2janvier et que 2millions de bovins ont été vacc
6997f577bf23573ae1689be2,6,19,16,Event,0,0,-1,non-clustere,True,L'Iran a réitéré ses menaces envers les bases américaines au Moyen-Orient en cas d'attaque dans une lettre adressée
6997fc7fbf23573ae1689be3,5,11,11,Event,1,1,136,accès | plusieurs | eu,False,"Le ministère de l’Économie a annoncé mercredi qu’un acteur malveillant a eu accès, depuis fin janvier, à 1,2 million de "
6997fed8bf23573ae1689be4,5,11,9,Event,0,0,21,médaille | danse | mercred,False,"Malgré quelques maladresses en attaque en début de rencontre, Wemby a participé à la supériorité manifeste des siens, no"
69980130bf23573ae1689be5,9,20,21,Event,0,1,0,président | mercredi | trump,False,"Cette loi dite de modernisation du travail facilite les licenciements, réduit le barème d’indemnités et rend possi"
69980130bf23573ae1689be6,11,22,20,Event,0,0,100,donald | trump | jeudi,False,"La crise continue et semble même s’intensifier au club lillois, malade en Ligue 1, qui voit son chemin vers"
69980388bf23573ae1689be7,3,7,7,Event,0,1,-1,non-clustere,True,"Le projet de loi de finances considéré comme adopté par l’Assemblée nationale début février, après l’échec des motions d"
699805e0bf23573ae1689bea,6,14,12,Event,1,1,0,président | mercredi | trump,False,Cette plainte reproche à la plateforme de jeux vidéo de ne pas avoir pris des mesures suffisantes de modération e
699805e0bf23573ae1689be9,5,14,10,Event,1,0,121,inquièten | débordements | moyens,False,La politique migratoire américaine se durcit envers les personnes qui n’ont pas engagé de démarches pour obtenir leur gr
699805e0bf23573ae1689be8,5,15,10,Event,1,1,-1,non-clustere,True,"Dans son bulletin de 6heures, Météo-France a rétrogradé les départements de Gironde et de Lot-et-Garonne en vigilance or"
69980838bf23573ae1689beb,4,10,9,Event,0,1,12,annoncé | mardi | défense,False,"Lors d’un débat sur BFM-TV rythmé par les polémiques nationales, la candidate divers droite aux élections municipal"
69980838bf23573ae1689bec,5,13,11,Event,1,1,50,france | crues | mardi,False,"Logements inondés, personnes évacuées, transports interrompus les crues exceptionnelles continuent de perturber vendr"
69980ce8bf23573ae1689bed,2,9,8,Event,0,1,12,annoncé | mardi | défense,False,"Le comédien avait annoncé, l’année dernière, avoir été diagnostiqué d’une sclérose latérale amyotrophiques, également co"
69980ce8bf23573ae1689bee,3,12,9,Event,0,1,134,comptes | européenne | élus,False,"La délégation française aura de nouvelles ambitions de médailles, vendredi, notamment lors de la mass start hommes, à la"
699818a1bf23573ae1689bf0,7,16,9,Event,0,0,121,inquièten | débordements | moyens,False,"Pour sa première sortie comme candidat déclaré à l’élection présidentielle, le président de LR était en visite dans une "
699818a1bf23573ae1689bef,8,16,16,Event,1,0,2,invasion | russe | laissée,False,"Depuis le début de l’invasion russe, en février2022, les troupes de Kiev misent notamment sur l’initiative laissée"
69982911bf23573ae1689bfa,4,14,12,Event,0,1,0,président | mercredi | trump,False,Plusieurs vocables sont souvent utilisés de manière interchangeable pour discréditer les mouvements appartenant à la gau
69982911bf23573ae1689bfb,4,11,9,Event,0,0,130,français | semaine | france,False,"L'arrestation de l'ex-prince Andrew a mis en évidence le contraste frappant entre l'Europe, où des personnalités influen"
69982b69bf23573ae1689bfc,6,13,9,Event,0,0,133,relais | français | dimanche,False,"Titré sur les relais mixte et masculin, en argent sur l’individuel, le Savoyard de 24ans s’attaque à son"
69982b69bf23573ae1689bfd,2,4,4,Event,0,1,61,france | nicolas | venezuela,False,"Selon l’Insee, en cumulé dans les trois fonctions publiques, l’emploi progresse de 0,6 en2024. Les 35900contractuels sup"
69982dc1bf23573ae1689bfe,3,12,9,Event,1,1,-1,non-clustere,True,La capacité à absorber la répression sans que la mobilisation faiblisse constitue un trait distinctif de la culture poli
69982dc1bf23573ae1689bff,5,14,10,Event,0,0,87,programme | développe | encore,False,"Le président américain, Donald Trump, a affirmé, jeudi, qu'il comptait ordonner aux agences fédérales ""d'identifier et d"
69983019bf23573ae1689c00,7,12,10,Event,0,0,56,premier | date | divergent,False,"À la Une de la presse ce vendredi une disgrâce, ses conséquences et une lassitude. La veille, l'ex-prince Andrew a été a"
69983271bf23573ae1689c01,3,7,5,Event,0,0,114,mort | jeudi | règles,False,"Selon leur conseil, ils ont été interpellés jeudi après une rencontre avec le Bureau des droits du peuple, un cabinet"
699834c9bf23573ae1689c02,6,14,9,Event,1,1,-1,non-clustere,True,"Refus de dossiers par l’Assurance-maladie, embouteillage de prescriptions, difficultés sur la location le"
69983721bf23573ae1689c05,5,14,13,Event,0,0,0,président | mercredi | trump,False,"Nous avons perdu trop de notre population et de nos territoires pour juste arrêter et les céder , a déclaré Oleksand"
69983721bf23573ae1689c03,5,14,9,Event,1,0,135,placé | commandant | assaini,False,Le Conseil de la paix censé permettre la reconstruction du territoire palestinien s’est réuni pour la première fois à Wa
69983721bf23573ae1689c04,7,21,21,Event,1,1,0,président | mercredi | trump,False,"Les dégâts successifs des tempêtes Nils, Oriana et Pedro, concentrées sur quelques jours les spécialistes parlent d’un c"
6998397abf23573ae1689c06,6,13,8,Event,0,1,-1,non-clustere,True,"De vidéos programmatiques à la structuration des discours, l’intelligence artificielle s’impose comme un allié efficace "
