event_id,type,score_if,score_local,score_final,niveau,explication,context
6995e3156736db9dc26e5944,Thing/Abstract/Event/Forbid,0.3963,0.5046,0.4396,Normal,Combinaison inhabituelle de features (Isolation Forest).," Bonitzer choisit, derrière l’énigme criminelle, de dresser le portrait crépusculaire d’un monde se défendant contre le temps qui passe."
6996296d6736db9dc26e5a9d,Thing/Abstract/Event/Addition,0.3965,0.5044,0.4396,Normal,Combinaison inhabituelle de features (Isolation Forest).,"eaux d'extrême-droite, ont diffusé des noms de ""coupables"", avant même que la justice ne communique et ne procède aux interpellations. Quitte à diffuser de fausses informations."
6997cd836736db9dc26e5f40,Thing/Abstract/Event/Alternative,0.4795,0.3798,0.4396,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Ancrés à gauche, ils se réunissent pour donner la parole à ceux, soit qui luttent sur le terrain, soit aussi ceux qui sont victimes directement de l’extrême droite dans la perspective des élections mu"
699bcee46736db9dc26e6a29,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4771,0.3834,0.4396,Normal,Nombre de noeuds inhabituel : 7.,"t à se défendre"" en cas d'attaque américaine, le chef de la diplomatie iranienne, Abbas Araghchi, a estimé dimanche qu'il existait de ""bonnes chances"" de parvenir à un accord avec Washington, alors qu"
699cc54a6736db9dc26e6e01,Thing/Abstract/Event/Allow,0.5304,0.3034,0.4396,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les eurodéputés ont suspendu, lundi, la procédure de mise en œuvre del'accord commercial conclu l'année dernière entre l'UE et les États-Unis, disant attendre une clarificationd"
699d338c6736db9dc26e6ead,Thing/Abstract/Event/Advise,0.3554,0.5659,0.4396,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Chaque mardi, La Matinale du Monde propose une sélection de séries à re découvrir sur petit écran. Cette semaine, une fenêtre sur la Chine des"
6996af4f6736db9dc26e5b5f,Thing/Abstract/Event,0.5758,0.235,0.4395,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Après le relais mixte et le relais masculin, la France a remporté le relais femmes des Jeux olympiques de Milan-Cortina en biathlon. Une sixièm"
6998ba916736db9dc26e6344,Thing/Abstract/Event/Addition,0.4183,0.4713,0.4395,Normal,Combinaison inhabituelle de features (Isolation Forest).," années, le poste de ministre de la culture a été plus souvent attribué pour des motifs médiatiques et politiques. Le résultat est patent à une action publique déficiente, faute de volonté, se substit"
699ad6376736db9dc26e67c2,Thing/Abstract/Event/Killing,0.6121,0.1807,0.4395,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Des étudiants iraniens se sont rassemblés samedi à Téhéran pour rendre hommage aux personnes tuées en janvier dans la répression des manifestations, scandant des slogans hostiles au gouvernement. Le"
69919e5d34efc5d3aac100ef,Thing/Abstract/Event/Burn,0.4867,0.3685,0.4394,Normal,Combinaison inhabituelle de features (Isolation Forest).,"v Heraskevytch disqualifié aux JO pour son casque jugé politique, le chanteur portoricain Bad Bunny enflamme le Super Bowl, Sophie Adenot s'envole vers l'ISS, la tempête Nils fait des dégâts, et le ca"
6995e3156736db9dc26e5941,Thing/Abstract/Event/Adjust,0.3585,0.5607,0.4394,Normal,Combinaison inhabituelle de features (Isolation Forest).,"En adaptant Maigret et les vieillards , de Georges Simenon, Pascal Bonitzer choisit, derrière l’énigme criminel"
69997fb96736db9dc26e64d6,Thing/Abstract/Event/Celebrate,0.5595,0.2593,0.4394,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le Salon de l'agriculture est inauguré samedi 21 février à Paris par Emmanuel Macron, sans vaches pour la photo officielle et sans la Conf"
698b3cf28f03efde04a87c85,Thing/Abstract/Event/Partof,0.3776,0.5319,0.4393,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Ces textes, adoptés grâce à une alliance de la droite et de l’extrême droite, permettent notamment aux Etats membres de renvoyer des demandeurs"
698f932234efc5d3aac0fcdb,Thing/Abstract/Event/Alternative,0.4388,0.4401,0.4393,Normal,Combinaison inhabituelle de features (Isolation Forest).,dération africaine de football tente de rassurer et de reprendre la main. Le malaise est-il profond ou passager Éléments de réponse.
699a0eca6736db9dc26e66c3,Thing/Abstract/Event/Give,0.5137,0.3277,0.4393,Normal,Nombre de noeuds inhabituel : 6.,"Cet hiver, les attaques russes contre le réseau énergétique ukrainien ont laissé des centaines de milliers de foyers sans chauffage, eau et électricité par des températures chutant"
699aa4f46736db9dc26e6731,Thing/Abstract/Event/Unknown,0.5437,0.2826,0.4393,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Plusieurs séries d'explosions ont été entendues à Kiev dimanche matin, les autorités ukrainiennes faisant état d'une attaque aux missiles balistiques, à deux jours du quatrième anniversaire de l'invas"
699b8f996736db9dc26e69ff,Thing/Abstract/Event/Own,0.3425,0.5845,0.4393,Normal,Combinaison inhabituelle de features (Isolation Forest).,"spondante au Mexique, Laurence Cuvillier, ""un message de défiance envoyé aux autorités pour montrer leur force""."
698c2e9f8f03efde04a87f5e,Thing/Abstract/Event/Alternative,0.4886,0.3651,0.4392,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s médailles, ont l’opportunité de s’approcher du podium, mercredi. Entre biathlon, danse sur glace, ou encore ski de bosses, la délégation tricolore ne veut pas repartir les mains vides."
698d91f89966a5e0139f0d80,Thing/Abstract/Event/Organise,0.4517,0.4205,0.4392,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le président ukrainien dit avoir accepté une proposition américaine d’organiser la semaine prochaine des négociations, rappelant que la question des territoires resterait au cœur "
6995aabb6736db9dc26e5804,Thing/Abstract/Event/Addition,0.3911,0.5112,0.4392,Normal,Combinaison inhabituelle de features (Isolation Forest).,"awyers, un groupe indépendant qui documente le conflit soudanais. Le Kordofan, vaste région fertile et riche en pétrole au sud de Khartoum, est aujourd'hui le front le plus disputé du conflit qui oppo"
6996d2736736db9dc26e5bbc,Thing/Abstract/Event/Contacting,0.4584,0.4104,0.4392,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ellement contaminés, le groupe explique que le rappel est terminé et que la production a repris, en faisant appel à d’autres fournisseurs d’ingrédients ."
699dfe4bad1db2119a5facd4,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3427,0.5838,0.4392,Normal,Combinaison inhabituelle de features (Isolation Forest).,"raisons de leur retour ensemble sur scène, plus de dix ans après leur dernier concert. Une date est prévue à Paris, le 19février2027."
698b4b028f03efde04a87cf6,Thing/Abstract/Event/Arrest,0.5639,0.2518,0.4391,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"Le parquet de Grenoble a lancé mardi un vaste appel à témoins après l'interpellation d'un homme de 79 ans, soupçonné de viols et agressions sexuelles aggravés commis sur 89 mineurs dan"
698d15a89966a5e0139f0caa,Thing/Abstract/Event/Forbid,0.3933,0.5078,0.4391,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ant Albin Kurti. Son programme est axé sur l'économie et l'augmentation des investissements dans la défense. S'il dénonce les ""attaques et menaces incessantes de la part de la Serbie"", qui n'a jamais "
69915a4f34efc5d3aac1004e,Thing/Abstract/Event/Build,0.4223,0.4642,0.4391,Normal,Combinaison inhabituelle de features (Isolation Forest).,"teata et Alexandre Singh raconte une société totalitaire capitaliste où les baisers sont interdits, faisant écho à la privation de libertés dans le monde. Une fable qui collectionne récompenseset nomi"
6998b8476736db9dc26e6337,Thing/Abstract/Event/Image,0.5132,0.3279,0.4391,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ngton du ""conseil de la paix"" de Donald Trump sur Gaza, et la visite d'Emmanuel Macron en Inde, qui marque un rapprochement stratégique entre les deux puissances, sur l'IA et la défense notamment."
698dc1bbc6eaab43a9ad77bd,Thing/Abstract/Event/Fulfilling,0.4549,0.4151,0.439,Normal,Combinaison inhabituelle de features (Isolation Forest).,"e la vie privée associée à ces lunettes intelligentes , remarque Isabelle Chaperon, chroniqueuse au service Economie du Monde ."
6990aef634efc5d3aac0ff7f,Thing/Abstract/Event/Subjugate,0.4447,0.4304,0.439,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"s vacances peuvent tourner au cauchemar. Souvent profondément traumatisées, des femmes racontent la soumission chimique et les violences sexuelles qu’elles ont subies hors de France."
6998ac846736db9dc26e62f8,Thing/Abstract/Event,0.4074,0.4864,0.439,Normal,Combinaison inhabituelle de features (Isolation Forest).,"se politique, qui a quitté les antennes de CNews et d’Europe 1du groupe Bolloré, pour contribuer au redressement de son audience."
699c28136736db9dc26e6b26,Thing/Abstract/Event/Transfer,0.6874,0.0662,0.439,Normal,Combinaison inhabituelle de features (Isolation Forest).,"semaine, Le Monde parle d’argent avec les jeunes, de leurs factures, leur loyer, leurs loisirs. Que signifie bien gagner sa vie Comment se projettent-ils dans l’avenir Maelan Loyer, 23ans, savoure l’i"
698df62f34efc5d3aac0f6da,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.5449,0.2799,0.4389,Normal,Combinaison inhabituelle de features (Isolation Forest).,"enoncer à porter un casque honorant des athlètes ukrainiens victimes de la guerre avec la Russie, a déclaré le Comité international olympique CIO . Le président Volodymyr Zelensky a accusé le Comité d"
699034ef34efc5d3aac0fdb8,Thing/Abstract/Event/Order,0.5529,0.2679,0.4389,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le chef de la diplomatie américaine Marco Rubio, pour qui l'ordre mondial ancien ""n'existe plus"", doit s'exprimer samedi devant la Conférence de Munich sur la sécuri"
6991b10734efc5d3aac10145,Thing/Abstract/Event/Progress,0.3447,0.5802,0.4389,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les patineurs français sont en progrès constants dans cette épreuve qui nécessite des automatismes dans les gestes, et une confiance absol"
699611f36736db9dc26e5a1e,Thing/Abstract/Event/Resignation,0.4477,0.4257,0.4389,Normal,Combinaison inhabituelle de features (Isolation Forest).,Son départ avant octobre2027permettrait à Emmanuel Macron de peser sur la succession à la tête de l’institutio
69997b056736db9dc26e64cb,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment,0.4023,0.4939,0.4389,Normal,Combinaison inhabituelle de features (Isolation Forest).,"t été autorisés à Rennes, à 11heures, et à Lyon, dans l’après-midi. Des centaines de policiers sont mobilisés, selon le gouvernement."
699d62656736db9dc26e6f15,Thing/Abstract/Event/Partof,0.4968,0.352,0.4389,Normal,Combinaison inhabituelle de features (Isolation Forest).,"En un an, le Livret A et le Livret de développement durable et solidaire ont vu leur encours se dégonfler de 9milliards d’euros en raison"
698b38698f03efde04a87c4f,Thing/Abstract/Event/Addition,0.5707,0.2411,0.4388,Normal,Combinaison inhabituelle de features (Isolation Forest).," la centrale nucléaire de Gravelines a informé l’ASNR des arrêts automatiques des réacteurs 2, 3, 4 et 6, suivi du repli des réacteurs 3 et 4 en application des spécifications techniques d’exploitatio"
698f0d6934efc5d3aac0fa18,Thing/Abstract/Event/Apply,0.4335,0.4467,0.4388,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"uffit de proposer un projet numérique innovant, pertinent et à fort potentiel de développement. Les candidatures sont ouvertes jusqu’au 28 février 2026 sur le site du Challenge App Afrique https //app"
699cc54d6736db9dc26e6e17,Thing/Abstract/Event/Addition,0.413,0.4774,0.4388,Normal,Combinaison inhabituelle de features (Isolation Forest).," de la drogue est mort, tué par l'armée mexicaine dans une opération menée avec l'appui américain.

Et aussi, le Parlement européen suspend la ratification de l'accord commercial entre l'UE et les Eta"
698b38488f03efde04a87b7a,Thing/Abstract/Event,0.5227,0.3126,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).,ramatome a déclaré le 7 janvier 2026 à l’Autorité de sûreté nucléaire et de radioprotection ASNR un événement significatif relatif à la découverte de deux conteneurs contenant de l’alliage uranium-sil
698b38578f03efde04a87bce,Thing/Abstract/Event/Partof,0.4539,0.4158,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).,oprotection un événement significatif relatif à l’indisponibilité d’un des capteurs de niveau d’eau d’un générateur de vapeur.
698cae609966a5e0139f0b64,Thing/Abstract/Event/Be,0.5698,0.2421,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).,"re, a averti son président mercredi, jour où le pouvoir iranien, fragilisé par une récente vague de contestation, célèbre l'anniversaire de la Révolution islamique de 1979. Récit de Noémie Roche."
698d783b9966a5e0139f0d41,Thing/Abstract/Event/Organise,0.3515,0.5696,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).,"procès des viols de Mazan. La présentation, aujourd’hui, par le gouvernement, de la nouvelle loi de programmation de l’énergie. Un sujet qui fait débat en France, en Europe, mais plus aux Etats-Unis. "
698dfd3234efc5d3aac0f716,Thing/Abstract/Event/Addition,0.4646,0.3999,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ndi s'acquitter d'un droit d'accès de deux euros. Cette mesure, destinée à limiter le ""surtourisme"" et à financer l’entretien du monument, ne concerne que les visiteurs qui descendent les marches en p"
699039a634efc5d3aac0fdd9,Thing/Abstract/Event/Forbid,0.4508,0.4204,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).," pas que nos alliés soient faibles, car cela nous affaiblit. Nous voulons des alliés capables de se défendre afin qu’aucun adversaire ne soit jamais tenté de tester notre force collective , a souligné"
6995d4ef6736db9dc26e58b9,Thing/Abstract/Event/DiplomaticEvent/Expulsion,0.5027,0.3428,0.4387,Normal,Nombre de noeuds inhabituel : 7.,", parti mis en cause dans la mort du militant identitaire Quentin Deranque à Lyon, a été brièvement évacué à Paris en raison d'une alerte à la bombe, une ""menace"" qui exacerbe le climat de tension pol"
6998a0c36736db9dc26e62a0,Thing/Abstract/Event/Medical,0.4633,0.4017,0.4387,Normal,Combinaison inhabituelle de features (Isolation Forest).," fortement réduire le montant versé à la structure, suscitant la colère des associations. Les trois maladies causent chaque année 2,5millions de décès dans le monde."
